#Digilent WaveForms Oscilloscope Acquisition,,
#Device Name: Discovery2,,
#Serial Number: SN:210321A1A159,,
#Date Time: 2021-04-06 15:43:00.687,,
#Sample rate: 4000Hz,,
#Samples: 8000,,
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 200 mV Hyst.: Auto HoldOff: 0 s,,
#Channel 2: Range: 500 mV/div Offset: -1 V,,
#Math 1: Function: -1*C1,,
,,
Time (s),Channel 2 (V),Math 1 (V)
1.38725,1.038169412,-4.926978367
1.3875,1.038169412,-4.9101654
1.38775,1.038169412,-4.893352432
1.388,1.034810839,-4.879902058
1.38825,1.034810839,-4.866451684
1.3885,1.034810839,-4.85300131
1.38875,1.034810839,-4.839550936
1.389,1.038169412,-4.836188342
1.38925,1.038169412,-4.816012781
1.3895,1.034810839,-4.802562407
1.38975,1.028093694,-4.772299065
1.39,1.028093694,-4.755486098
1.39025,1.028093694,-4.752123504
1.3905,1.028093694,-4.752123504
1.39075,1.028093694,-4.758848691
1.391,1.028093694,-4.762211285
1.39125,1.028093694,-4.762211285
1.3915,1.028093694,-4.748760911
1.39175,1.028093694,-4.735310537
1.392,1.028093694,-4.721860162
1.39225,1.024735122,-4.708409788
1.3925,1.024735122,-4.698322008
1.39275,1.021376549,-4.68150904
1.393,1.018017977,-4.631070137
1.39325,1.011300831,-4.560455673
1.3935,1.011300831,-4.536917519
1.39375,1.011300831,-4.520104551
1.394,1.011300831,-4.506654177
1.39425,1.011300831,-4.493203803
1.3945,1.011300831,-4.479753429
1.39475,1.011300831,-4.466303055
1.395,1.011300831,-4.452852681
1.39525,1.011300831,-4.436039713
1.3955,1.011300831,-4.422589339
1.39575,1.011300831,-4.405776371
1.396,1.011300831,-4.392325997
1.39625,1.011300831,-4.378875623
1.3965,1.011300831,-4.365425249
1.39675,1.007942259,-4.345249688
1.397,1.007942259,-4.335161908
1.39725,1.007942259,-4.321711533
1.3975,1.011300831,-4.308261159
1.39775,1.011300831,-4.294810785
1.398,1.018017977,-4.291448192
1.39825,1.021376549,-4.284723005
1.3985,1.024735122,-4.281360411
1.39875,1.028093694,-4.291448192
1.399,1.028093694,-4.298173379
1.39925,1.028093694,-4.308261159
1.3995,1.031452267,-4.31834894
1.39975,1.031452267,-4.314986346
1.4,1.031452267,-4.301535972
1.40025,1.031452267,-4.288085598
1.4005,1.034810839,-4.284723005
1.40075,1.038169412,-4.277997818
1.401,1.038169412,-4.264547444
1.40125,1.041527984,-4.241009289
1.4015,1.038169412,-4.170394825
1.40175,1.034810839,-4.119955922
1.402,1.038169412,-4.103142955
1.40225,1.038169412,-4.093055174
1.4025,1.034810839,-4.0796048
1.40275,1.034810839,-4.066154426
1.403,1.038169412,-4.052704052
1.40325,1.038169412,-4.035891084
1.4035,1.038169412,-4.02244071
1.40375,1.034810839,-4.008990336
1.404,1.038169412,-3.995539962
1.40425,1.034810839,-3.978726994
1.4045,1.034810839,-3.96527662
1.40475,1.034810839,-3.948463653
1.405,1.034810839,-3.938375872
1.40525,1.034810839,-3.924925498
1.4055,1.034810839,-3.914837717
1.40575,1.038169412,-3.90811253
1.406,1.038169412,-3.891299563
1.40625,1.034810839,-3.871124002
1.4065,1.028093694,-3.847585847
1.40675,1.031452267,-3.837498066
1.407,1.028093694,-3.834135473
1.40725,1.028093694,-3.84086066
1.4075,1.028093694,-3.844223253
1.40775,1.031452267,-3.850948441
1.408,1.031452267,-3.847585847
1.40825,1.028093694,-3.837498066
1.4085,1.028093694,-3.824047692
1.40875,1.028093694,-3.807234725
1.409,1.024735122,-3.790421757
1.40925,1.024735122,-3.78369657
1.4095,1.021376549,-3.753433228
1.40975,1.018017977,-3.689543952
1.41,1.011300831,-3.629017268
1.41025,1.011300831,-3.612204301
1.4105,1.011300831,-3.598753926
1.41075,1.011300831,-3.585303552
1.411,1.011300831,-3.571853178
1.41125,1.011300831,-3.558402804
1.4115,1.011300831,-3.54495243
1.41175,1.011300831,-3.528139463
1.412,1.011300831,-3.514689088
1.41225,1.011300831,-3.501238714
1.4125,1.011300831,-3.484425747
1.41275,1.011300831,-3.470975373
1.413,1.011300831,-3.457524999
1.41325,1.011300831,-3.444074624
1.4135,1.004583686,-3.42053647
1.41375,1.004583686,-3.407086096
1.414,1.007942259,-3.396998315
1.41425,1.011300831,-3.386910535
1.4145,1.011300831,-3.376822754
1.41475,1.018017977,-3.373460161
1.415,1.021376549,-3.373460161
1.41525,1.024735122,-3.376822754
1.4155,1.024735122,-3.380185348
1.41575,1.028093694,-3.390273128
1.416,1.028093694,-3.403723502
1.41625,1.031452267,-3.410448689
1.4165,1.031452267,-3.403723502
1.41675,1.031452267,-3.390273128
1.417,1.031452267,-3.380185348
1.41725,1.038169412,-3.380185348
1.4175,1.038169412,-3.370097567
1.41775,1.041527984,-3.356647193
1.418,1.038169412,-3.312933477
1.41825,1.038169412,-3.23895642
1.4185,1.034810839,-3.208693078
1.41875,1.038169412,-3.19188011
1.419,1.038169412,-3.18179233
1.41925,1.038169412,-3.168341956
1.4195,1.038169412,-3.154891582
1.41975,1.038169412,-3.144803801
1.42,1.038169412,-3.131353427
1.42025,1.038169412,-3.117903053
1.4205,1.038169412,-3.104452679
1.42075,1.038169412,-3.094364898
1.421,1.034810839,-3.077551931
1.42125,1.034810839,-3.06746415
1.4215,1.034810839,-3.054013776
1.42175,1.034810839,-3.037200808
1.422,1.034810839,-3.020387841
1.42225,1.038169412,-3.01030006
1.4225,1.038169412,-3.00021228
1.42275,1.038169412,-2.983399312
1.423,1.031452267,-2.963223751
1.42325,1.028093694,-2.946410783
1.4235,1.028093694,-2.946410783
1.42375,1.028093694,-2.946410783
1.424,1.028093694,-2.95313597
1.42425,1.028093694,-2.959861157
1.4245,1.028093694,-2.963223751
1.42475,1.028093694,-2.95313597
1.425,1.028093694,-2.936323003
1.42525,1.028093694,-2.922872629
1.4255,1.024735122,-2.912784848
1.42575,1.024735122,-2.899334474
1.426,1.024735122,-2.882521506
1.42625,1.021376549,-2.852258165
1.4265,1.014659404,-2.781643701
1.42675,1.011300831,-2.737929985
1.427,1.011300831,-2.724479611
1.42725,1.011300831,-2.71439183
1.4275,1.011300831,-2.700941456
1.42775,1.011300831,-2.687491082
1.428,1.011300831,-2.677403302
1.42825,1.011300831,-2.667315521
1.4285,1.011300831,-2.650502554
1.42875,1.011300831,-2.637052179
1.429,1.011300831,-2.626964399
1.42925,1.011300831,-2.613514025
1.4295,1.011300831,-2.600063651
1.42975,1.011300831,-2.58997587
1.43,1.011300831,-2.573162903
1.43025,1.007942259,-2.552987341
1.4305,1.007942259,-2.542899561
1.43075,1.007942259,-2.529449187
1.431,1.011300831,-2.522724
1.43125,1.011300831,-2.512636219
1.4315,1.021376549,-2.509273626
1.43175,1.024735122,-2.509273626
1.432,1.028093694,-2.515998813
1.43225,1.028093694,-2.526086593
1.4325,1.031452267,-2.536174374
1.43275,1.034810839,-2.546262154
1.433,1.034810839,-2.549624748
1.43325,1.034810839,-2.536174374
1.4335,1.034810839,-2.522724
1.43375,1.034810839,-2.515998813
1.434,1.038169412,-2.512636219
1.43425,1.041527984,-2.502548439
1.4345,1.041527984,-2.489098065
1.43475,1.038169412,-2.431933975
1.435,1.038169412,-2.364682104
1.43525,1.038169412,-2.347869137
1.4355,1.038169412,-2.334418763
1.43575,1.038169412,-2.320968388
1.436,1.038169412,-2.307518014
1.43625,1.038169412,-2.297430234
1.4365,1.038169412,-2.28397986
1.43675,1.034810839,-2.267166892
1.437,1.038169412,-2.253716518
1.43725,1.038169412,-2.240266144
1.4375,1.038169412,-2.230178363
1.43775,1.034810839,-2.213365396
1.438,1.034810839,-2.199915022
1.43825,1.034810839,-2.186464648
1.4385,1.034810839,-2.173014274
1.43875,1.034810839,-2.159563899
1.439,1.038169412,-2.156201306
1.43925,1.038169412,-2.139388338
1.4395,1.034810839,-2.125937964
1.43975,1.028093694,-2.10239981
1.44,1.028093694,-2.092312029
1.44025,1.028093694,-2.092312029
1.4405,1.028093694,-2.095674623
1.44075,1.028093694,-2.10239981
1.441,1.028093694,-2.105762403
1.44125,1.028093694,-2.105762403
1.4415,1.028093694,-2.095674623
1.44175,1.028093694,-2.078861655
1.442,1.028093694,-2.065411281
1.44225,1.024735122,-2.051960907
1.4425,1.024735122,-2.04523572
1.44275,1.021376549,-2.028422752
1.443,1.018017977,-1.977983849
1.44325,1.014659404,-1.904006792
1.4435,1.011300831,-1.880468637
1.44375,1.011300831,-1.86365567
1.444,1.011300831,-1.850205296
1.44425,1.011300831,-1.840117515
1.4445,1.011300831,-1.826667141
1.44475,1.011300831,-1.81657936
1.445,1.011300831,-1.80649158
1.44525,1.011300831,-1.789678612
1.4455,1.011300831,-1.776228238
1.44575,1.011300831,-1.75941527
1.446,1.011300831,-1.74932749
1.44625,1.011300831,-1.735877116
1.4465,1.011300831,-1.719064148
1.44675,1.007942259,-1.702251181
1.447,1.007942259,-1.685438213
1.44725,1.007942259,-1.671987839
1.4475,1.011300831,-1.665262652
1.44775,1.007942259,-1.651812278
1.448,1.014659404,-1.645087091
1.44825,1.021376549,-1.638361904
1.4485,1.024735122,-1.641724497
1.44875,1.024735122,-1.645087091
1.449,1.028093694,-1.655174871
1.44925,1.031452267,-1.668625245
1.4495,1.031452267,-1.675350432
1.44975,1.031452267,-1.671987839
1.45,1.031452267,-1.658537465
1.45025,1.031452267,-1.645087091
1.4505,1.034810839,-1.641724497
1.45075,1.041527984,-1.63499931
1.451,1.041527984,-1.62491153
1.45125,1.041527984,-1.598010781
1.4515,1.038169412,-1.527396318
1.45175,1.034810839,-1.473594821
1.452,1.034810839,-1.466869634
1.45225,1.034810839,-1.456781854
1.4525,1.038169412,-1.443331479
1.45275,1.038169412,-1.426518512
1.453,1.038169412,-1.413068138
1.45325,1.038169412,-1.402980357
1.4535,1.034810839,-1.392892577
1.45375,1.038169412,-1.379442203
1.454,1.038169412,-1.365991829
1.45425,1.038169412,-1.352541454
1.4545,1.034810839,-1.33909108
1.45475,1.034810839,-1.325640706
1.455,1.034810839,-1.312190332
1.45525,1.034810839,-1.295377365
1.4555,1.034810839,-1.285289584
1.45575,1.038169412,-1.278564397
1.456,1.038169412,-1.265114023
1.45625,1.034810839,-1.248301055
1.4565,1.028093694,-1.228125494
1.45675,1.031452267,-1.221400307
1.457,1.028093694,-1.218037714
1.45725,1.031452267,-1.228125494
1.4575,1.028093694,-1.234850681
1.45775,1.028093694,-1.238213275
1.458,1.031452267,-1.231488088
1.45825,1.031452267,-1.21467512
1.4585,1.028093694,-1.20458734
1.45875,1.028093694,-1.194499559
1.459,1.024735122,-1.181049185
1.45925,1.024735122,-1.174323998
1.4595,1.021376549,-1.14742325
1.45975,1.018017977,-1.083533973
1.46,1.011300831,-1.023007289
1.46025,1.011300831,-1.006194322
1.4605,1.011300831,-0.992743948
1.46075,1.011300831,-0.982656167
1.461,1.011300831,-0.969205793
1.46125,1.011300831,-0.955755419
1.4615,1.011300831,-0.942305045
1.46175,1.011300831,-0.928854671
1.462,1.011300831,-0.91876689
1.46225,1.011300831,-0.905316516
1.4625,1.011300831,-0.891866142
1.46275,1.011300831,-0.881778361
1.463,1.011300831,-0.871690581
1.46325,1.014659404,-0.858240207
1.4635,1.007942259,-0.838064646
1.46375,1.004583686,-0.824614272
1.464,1.007942259,-0.814526491
1.46425,1.011300831,-0.804438711
1.4645,1.011300831,-0.79435093
1.46475,1.018017977,-0.79435093
1.465,1.021376549,-0.79435093
1.46525,1.024735122,-0.79435093
1.4655,1.024735122,-0.797713523
1.46575,1.028093694,-0.807801304
1.466,1.031452267,-0.821251678
1.46625,1.031452267,-0.827976865
1.4665,1.031452267,-0.821251678
1.46675,1.031452267,-0.804438711
1.467,1.031452267,-0.79435093
1.46725,1.038169412,-0.79435093
1.4675,1.038169412,-0.787625743
1.46775,1.038169412,-0.770812775
1.468,1.038169412,-0.733824247
1.46825,1.034810839,-0.659847189
1.4685,1.034810839,-0.629583847
1.46875,1.034810839,-0.619496067
1.469,1.038169412,-0.602683099
1.46925,1.038169412,-0.592595319
1.4695,1.034810839,-0.579144945
1.46975,1.034810839,-0.562331977
1.47,1.038169412,-0.548881603
1.47025,1.038169412,-0.535431229
1.4705,1.038169412,-0.528706042
1.47075,1.038169412,-0.518618261
1.471,1.034810839,-0.501805294
1.47125,1.034810839,-0.484992326
1.4715,1.034810839,-0.474904545
1.47175,1.034810839,-0.464816765
1.472,1.031452267,-0.448003797
1.47225,1.038169412,-0.444641204
1.4725,1.038169412,-0.427828236
1.47275,1.038169412,-0.411015269
1.473,1.031452267,-0.390839707
1.47325,1.028093694,-0.37402674
1.4735,1.028093694,-0.363938959
1.47375,1.028093694,-0.367301553
1.474,1.028093694,-0.370664146
1.47425,1.028093694,-0.380751927
1.4745,1.028093694,-0.38411452
1.47475,1.028093694,-0.370664146
1.475,1.028093694,-0.357213772
1.47525,1.024735122,-0.340400805
1.4755,1.024735122,-0.326950431
1.47575,1.021376549,-0.313500056
1.476,1.021376549,-0.300049682
1.47625,1.021376549,-0.25969856
1.4765,1.014659404,-0.185721503
1.47675,1.011300831,-0.148732974
1.477,1.011300831,-0.1352826
1.47725,1.011300831,-0.121832226
1.4775,1.011300831,-0.111744445
1.47775,1.011300831,-0.094931478
1.478,1.011300831,-0.084843697
1.47825,1.011300831,-0.071393323
1.4785,1.011300831,-0.057942949
1.47875,1.011300831,-0.044492575
1.479,1.011300831,-0.031042201
1.47925,1.011300831,-0.014229233
1.4795,1.011300831,-0.004141453
1.47975,1.011300831,0.009308922
1.48,1.011300831,0.026121889
1.48025,1.004583686,0.04629745
1.4805,1.007942259,0.056385231
1.48075,1.011300831,0.063110418
1.481,1.007942259,0.076560792
1.48125,1.011300831,0.083285979
1.4815,1.021376549,0.086648573
1.48175,1.024735122,0.090011166
1.482,1.024735122,0.086648573
1.48225,1.024735122,0.079923386
1.4825,1.028093694,0.069835605
1.48275,1.031452267,0.059747824
1.483,1.031452267,0.059747824
1.48325,1.031452267,0.066473011
1.4835,1.031452267,0.076560792
1.48375,1.034810839,0.086648573
1.484,1.038169412,0.086648573
1.48425,1.038169412,0.110186727
1.4845,1.041527984,0.113549321
1.48475,1.038169412,0.177438598
1.485,1.034810839,0.244690468
1.48525,1.034810839,0.261503436
1.4855,1.034810839,0.271591216
1.48575,1.034810839,0.281678997
1.486,1.034810839,0.295129371
1.48625,1.038169412,0.308579745
1.4865,1.034810839,0.322030119
1.48675,1.034810839,0.335480493
1.487,1.034810839,0.348930867
1.48725,1.034810839,0.362381241
1.4875,1.034810839,0.375831615
1.48775,1.034810839,0.389281989
1.488,1.034810839,0.406094957
1.48825,1.034810839,0.416182738
1.4885,1.031452267,0.429633112
1.48875,1.034810839,0.443083486
1.489,1.038169412,0.449808673
1.48925,1.038169412,0.46662164
1.4895,1.034810839,0.486797202
1.48975,1.031452267,0.506972763
1.49,1.028093694,0.517060543
1.49025,1.028093694,0.520423137
1.4905,1.028093694,0.520423137
1.49075,1.028093694,0.51369795
1.491,1.028093694,0.503610169
1.49125,1.028093694,0.506972763
1.4915,1.028093694,0.517060543
1.49175,1.028093694,0.533873511
1.492,1.028093694,0.543961291
1.49225,1.024735122,0.554049072
1.4925,1.024735122,0.560774259
1.49275,1.021376549,0.577587227
1.493,1.018017977,0.631388723
1.49325,1.014659404,0.70536578
1.4935,1.011300831,0.728903935
1.49375,1.011300831,0.742354309
1.494,1.011300831,0.755804683
1.49425,1.011300831,0.765892464
1.4945,1.011300831,0.782705431
1.49475,1.011300831,0.796155805
1.495,1.011300831,0.80960618
1.49525,1.011300831,0.81969396
1.4955,1.011300831,0.836506928
1.49575,1.011300831,0.846594708
1.496,1.011300831,0.856682489
1.49625,1.011300831,0.866770269
1.4965,1.011300831,0.880220644
1.49675,1.011300831,0.890308424
1.497,1.007942259,0.907121392
1.49725,1.007942259,0.917209172
1.4975,1.011300831,0.930659546
1.49775,1.011300831,0.94410992
1.498,1.014659404,0.950835107
1.49825,1.021376549,0.950835107
1.4985,1.024735122,0.950835107
1.49875,1.028093694,0.947472514
1.499,1.028093694,0.940747327
1.49925,1.028093694,0.930659546
1.4995,1.031452267,0.920571766
1.49975,1.031452267,0.923934359
1.5,1.031452267,0.937384733
1.50025,1.034810839,0.947472514
1.5005,1.034810839,0.950835107
1.50075,1.038169412,0.954197701
1.501,1.038169412,0.971010669
1.50125,1.041527984,0.997911417
1.5015,1.038169412,1.065163287
1.50175,1.034810839,1.11560219
1.502,1.034810839,1.125689971
1.50225,1.038169412,1.135777751
1.5025,1.038169412,1.145865532
1.50275,1.038169412,1.155953312
1.503,1.038169412,1.169403686
1.50325,1.038169412,1.186216654
1.5035,1.038169412,1.196304434
1.50375,1.034810839,1.209754809
1.504,1.038169412,1.223205183
1.50425,1.038169412,1.233292963
1.5045,1.034810839,1.250105931
1.50475,1.034810839,1.266918898
1.505,1.034810839,1.277006679
1.50525,1.034810839,1.28709446
1.5055,1.034810839,1.293819647
1.50575,1.038169412,1.300544834
1.506,1.038169412,1.313995208
1.50625,1.031452267,1.330808175
1.5065,1.028093694,1.35434633
1.50675,1.028093694,1.361071517
1.507,1.028093694,1.357708923
1.50725,1.028093694,1.35434633
1.5075,1.028093694,1.350983736
1.50775,1.028093694,1.344258549
1.508,1.031452267,1.350983736
1.50825,1.028093694,1.364434111
1.5085,1.028093694,1.374521891
1.50875,1.028093694,1.387972265
1.509,1.024735122,1.398060046
1.50925,1.024735122,1.404785233
1.5095,1.021376549,1.431685981
1.50975,1.018017977,1.495575258
1.51,1.014659404,1.559464535
1.51025,1.014659404,1.572914909
1.5105,1.011300831,1.589727876
1.51075,1.011300831,1.596453063
1.511,1.011300831,1.609903438
1.51125,1.011300831,1.623353812
1.5115,1.011300831,1.636804186
1.51175,1.011300831,1.65025456
1.512,1.011300831,1.663704934
1.51225,1.011300831,1.677155308
1.5125,1.011300831,1.690605682
1.51275,1.011300831,1.700693463
1.513,1.011300831,1.714143837
1.51325,1.014659404,1.727594211
1.5135,1.007942259,1.747769772
1.51375,1.007942259,1.761220146
1.514,1.007942259,1.77467052
1.51425,1.011300831,1.784758301
1.5145,1.011300831,1.791483488
1.51475,1.018017977,1.798208675
1.515,1.021376549,1.794846081
1.51525,1.024735122,1.791483488
1.5155,1.024735122,1.788120894
1.51575,1.028093694,1.778033114
1.516,1.028093694,1.771307927
1.51625,1.031452267,1.767945333
1.5165,1.031452267,1.771307927
1.51675,1.031452267,1.784758301
1.517,1.034810839,1.794846081
1.51725,1.038169412,1.794846081
1.5175,1.038169412,1.808296455
1.51775,1.041527984,1.818384236
1.518,1.038169412,1.862097952
1.51825,1.038169412,1.936075009
1.5185,1.034810839,1.966338351
1.51875,1.038169412,1.979788725
1.519,1.038169412,1.989876505
1.51925,1.038169412,1.999964286
1.5195,1.038169412,2.01341466
1.51975,1.038169412,2.026865034
1.52,1.038169412,2.036952815
1.52025,1.034810839,2.050403189
1.5205,1.034810839,2.063853563
1.52075,1.038169412,2.073941343
1.521,1.034810839,2.090754311
1.52125,1.034810839,2.107567279
1.5215,1.031452267,2.121017653
1.52175,1.034810839,2.134468027
1.522,1.034810839,2.151280994
1.52225,1.038169412,2.161368775
1.5225,1.038169412,2.171456556
1.52275,1.038169412,2.18490693
1.523,1.031452267,2.201719897
1.52325,1.028093694,2.218532865
1.5235,1.028093694,2.221895458
1.52375,1.028093694,2.218532865
1.524,1.028093694,2.215170271
1.52425,1.028093694,2.205082491
1.5245,1.028093694,2.198357304
1.52475,1.028093694,2.208445084
1.525,1.028093694,2.221895458
1.52525,1.028093694,2.231983239
1.5255,1.024735122,2.245433613
1.52575,1.024735122,2.255521394
1.526,1.024735122,2.268971768
1.52625,1.021376549,2.305960296
1.5265,1.014659404,2.383299947
1.52675,1.014659404,2.42365107
1.527,1.011300831,2.437101444
1.52725,1.011300831,2.447189224
1.5275,1.011300831,2.460639598
1.52775,1.011300831,2.474089972
1.528,1.011300831,2.487540347
1.52825,1.011300831,2.500990721
1.5285,1.011300831,2.514441095
1.52875,1.011300831,2.527891469
1.529,1.011300831,2.537979249
1.52925,1.011300831,2.54806703
1.5295,1.011300831,2.55815481
1.52975,1.011300831,2.568242591
1.53,1.011300831,2.578330372
1.53025,1.004583686,2.595143339
1.5305,1.004583686,2.608593713
1.53075,1.011300831,2.622044087
1.531,1.007942259,2.635494461
1.53125,1.014659404,2.635494461
1.5315,1.021376549,2.635494461
1.53175,1.024735122,2.635494461
1.532,1.024735122,2.632131868
1.53225,1.028093694,2.622044087
1.5325,1.028093694,2.608593713
1.53275,1.031452267,2.595143339
1.533,1.031452267,2.588418152
1.53325,1.031452267,2.598505933
1.5335,1.031452267,2.6153189
1.53375,1.034810839,2.625406681
1.534,1.038169412,2.625406681
1.53425,1.038169412,2.632131868
1.5345,1.041527984,2.645582242
1.53475,1.038169412,2.702746332
1.535,1.038169412,2.763273015
1.53525,1.034810839,2.780085983
1.5355,1.034810839,2.793536357
1.53575,1.038169412,2.803624138
1.536,1.034810839,2.817074512
1.53625,1.038169412,2.830524886
1.5365,1.038169412,2.840612666
1.53675,1.038169412,2.847337853
1.537,1.038169412,2.860788227
1.53725,1.038169412,2.867513414
1.5375,1.038169412,2.877601195
1.53775,1.034810839,2.891051569
1.538,1.034810839,2.897776756
1.53825,1.034810839,2.907864537
1.5385,1.031452267,2.921314911
1.53875,1.034810839,2.928040098
1.539,1.038169412,2.931402691
1.53925,1.038169412,2.944853065
1.5395,1.034810839,2.958303439
1.53975,1.028093694,2.978479001
1.54,1.028093694,2.981841594
1.54025,1.028093694,2.981841594
1.5405,1.028093694,2.978479001
1.54075,1.028093694,2.96839122
1.541,1.028093694,2.965028627
1.54125,1.031452267,2.961666033
1.5415,1.028093694,2.971753814
1.54175,1.028093694,2.985204188
1.542,1.028093694,2.991929375
1.54225,1.024735122,2.998654562
1.5425,1.024735122,3.002017155
1.54275,1.021376549,3.015467529
1.543,1.018017977,3.059181245
1.54325,1.014659404,3.129795709
1.5435,1.014659404,3.146608677
1.54375,1.011300831,3.156696457
1.544,1.011300831,3.166784238
1.54425,1.011300831,3.176872018
1.5445,1.011300831,3.183597205
1.54475,1.011300831,3.190322392
1.545,1.011300831,3.200410173
1.54525,1.011300831,3.203772767
1.5455,1.011300831,3.210497954
1.54575,1.011300831,3.220585734
1.546,1.011300831,3.234036108
1.54625,1.011300831,3.247486482
1.5465,1.014659404,3.260936856
1.54675,1.007942259,3.281112418
1.547,1.007942259,3.294562792
1.54725,1.007942259,3.304650572
1.5475,1.011300831,3.311375759
1.54775,1.011300831,3.311375759
1.548,1.018017977,3.314738353
1.54825,1.024735122,3.318100946
1.5485,1.024735122,3.32146354
1.54875,1.024735122,3.311375759
1.549,1.028093694,3.301287979
1.54925,1.031452267,3.284475011
1.5495,1.031452267,3.27438723
1.54975,1.034810839,3.271024637
1.55,1.031452267,3.277749824
1.55025,1.031452267,3.281112418
1.5505,1.034810839,3.281112418
1.55075,1.038169412,3.281112418
1.551,1.041527984,3.291200198
1.55125,1.041527984,3.318100946
1.5515,1.038169412,3.381990223
1.55175,1.034810839,3.425703939
1.552,1.034810839,3.442516907
1.55225,1.034810839,3.449242094
1.5525,1.034810839,3.469417655
1.55275,1.038169412,3.479505435
1.553,1.034810839,3.496318403
1.55325,1.034810839,3.50304359
1.5535,1.034810839,3.509768777
1.55375,1.034810839,3.519856558
1.554,1.034810839,3.529944338
1.55425,1.038169412,3.540032119
1.5545,1.034810839,3.556845086
1.55475,1.034810839,3.563570273
1.555,1.034810839,3.573658054
1.55525,1.034810839,3.580383241
1.5555,1.034810839,3.590471021
1.55575,1.038169412,3.600558802
1.556,1.038169412,3.610646583
1.55625,1.034810839,3.624096957
1.5565,1.028093694,3.644272518
1.55675,1.028093694,3.654360298
1.557,1.028093694,3.657722892
1.55725,1.028093694,3.647635111
1.5575,1.028093694,3.634184737
1.55775,1.028093694,3.630822144
1.558,1.031452267,3.634184737
1.55825,1.028093694,3.650997705
1.5585,1.028093694,3.657722892
1.55875,1.028093694,3.674535859
1.559,1.024735122,3.687986234
1.55925,1.024735122,3.698074014
1.5595,1.021376549,3.728337356
1.55975,1.018017977,3.792226633
1.56,1.011300831,3.85611591
1.56025,1.011300831,3.86620369
1.5605,1.011300831,3.872928877
1.56075,1.011300831,3.872928877
1.561,1.011300831,3.883016658
1.56125,1.011300831,3.899829625
1.5615,1.011300831,3.916642593
1.56175,1.011300831,3.933455561
1.562,1.011300831,3.950268528
1.56225,1.011300831,3.967081496
1.5625,1.011300831,3.983894463
1.56275,1.011300831,3.997344837
1.563,1.014659404,4.007432618
1.56325,1.014659404,4.020882992
1.5635,1.007942259,4.041058553
1.56375,1.007942259,4.051146334
1.564,1.011300831,4.057871521
1.56425,1.011300831,4.071321895
1.5645,1.011300831,4.088134863
1.56475,1.021376549,4.084772269
1.565,1.024735122,4.091497456
1.56525,1.024735122,4.09486005
1.5655,1.028093694,4.091497456
1.56575,1.031452267,4.081409676
1.566,1.031452267,4.071321895
1.56625,1.031452267,4.064596708
1.5665,1.034810839,4.067959301
1.56675,1.034810839,4.081409676
1.567,1.034810839,4.091497456
1.56725,1.038169412,4.101585237
1.5675,1.038169412,4.111673017
1.56775,1.041527984,4.118398204
1.568,1.041527984,4.16211192
1.56825,1.038169412,4.232726384
1.5685,1.034810839,4.266352319
1.56875,1.034810839,4.279802693
1.569,1.034810839,4.296615661
1.56925,1.038169412,4.310066035
1.5695,1.038169412,4.323516409
1.56975,1.034810839,4.33360419
1.57,1.038169412,4.347054564
1.57025,1.034810839,4.357142344
1.5705,1.038169412,4.367230125
1.57075,1.038169412,4.377317905
1.571,1.038169412,4.394130873
1.57125,1.034810839,4.407581247
1.5715,1.034810839,4.421031621
1.57175,1.034810839,4.427756808
1.572,1.034810839,4.444569776
1.57225,1.038169412,4.454657556
1.5725,1.038169412,4.464745337
1.57275,1.038169412,4.478195711
1.573,1.031452267,4.501733866
1.57325,1.031452267,4.518546833
1.5735,1.031452267,4.52527202
1.57375,1.028093694,4.521909427
1.574,1.028093694,4.51518424
1.57425,1.031452267,4.505096459
1.5745,1.031452267,4.501733866
1.57475,1.031452267,4.508459053
1.575,1.028093694,4.52527202
1.57525,1.028093694,4.538722394
1.5755,1.028093694,4.548810175
1.57575,1.024735122,4.558897955
1.576,1.024735122,4.575710923
1.57625,1.021376549,4.619424639
1.5765,1.018017977,4.693401696
1.57675,1.014659404,4.737115412
1.577,1.014659404,4.743840599
1.57725,1.011300831,4.757290973
1.5775,1.011300831,4.767378754
1.57775,1.011300831,4.780829128
1.578,1.011300831,4.790916908
1.57825,1.011300831,4.801004689
1.5785,1.011300831,4.81109247
1.57875,1.014659404,4.82118025
1.579,1.011300831,4.834630624
1.57925,1.011300831,4.848080998
1.5795,1.014659404,4.861531372
1.57975,1.014659404,4.874981746
1.58,1.011300831,4.895157308
1.58025,1.007942259,4.915332869
1.5805,1.007942259,4.928783243
1.58075,1.011300831,4.93550843
1.581,1.011300831,4.952321397
1.58125,1.014659404,4.952321397
1.5815,1.021376549,4.948958804
1.58175,1.024735122,4.952321397
1.582,1.028093694,4.94559621
1.58225,1.028093694,4.938871023
1.5825,1.031452267,4.94559621
1.58275,1.031452267,4.932145836
1.583,1.034810839,4.928783243
1.58325,1.034810839,4.93550843
1.5835,1.034810839,4.94559621
1.58375,1.034810839,4.955683991
1.584,1.041527984,4.959046584
1.58425,1.041527984,4.969134365
1.5845,1.041527984,4.965771772
1.58475,1.038169412,5.026298455
1.585,1.034810839,5.096912919
1.58525,1.034810839,5.113725886
1.5855,1.038169412,5.127176261
1.58575,1.038169412,5.140626635
1.586,1.038169412,5.150714415
1.58625,1.038169412,5.164164789
1.5865,1.034810839,5.177615163
1.58675,1.034810839,5.197790724
